15.0000	15.0276	-0.0276	4.5792	0.0001	4.5517
15.0000	15.0270	-0.0270	4.5765	0.0001	4.5495
15.0000	15.0265	-0.0265	4.5738	0.0001	4.5474
15.0000	15.0259	-0.0259	4.5712	0.0001	4.5454
15.0000	15.0254	-0.0254	4.5687	0.0001	4.5434
15.0000	15.0248	-0.0248	4.5662	0.0001	4.5414
15.0000	15.0243	-0.0243	4.5638	0.0001	4.5395
15.0000	15.0238	-0.0238	4.5614	0.0001	4.5377
15.0000	15.0232	-0.0232	4.5591	0.0001	4.5359
15.0000	15.0227	-0.0227	4.5568	0.0001	4.5342
15.0000	15.0222	-0.0222	4.5546	0.0001	4.5325
15.0000	15.0216	-0.0216	4.5524	0.0001	4.5308
15.0000	15.0211	-0.0211	4.5503	0.0001	4.5293
15.0000	15.0206	-0.0206	4.5483	0.0001	4.5277
15.0000	15.0201	-0.0201	4.5463	0.0001	4.5262
15.0000	15.0196	-0.0196	4.5443	0.0001	4.5248
15.0000	15.0191	-0.0191	4.5424	0.0001	4.5234
15.0000	15.0186	-0.0186	4.5405	0.0001	4.5220
15.0000	15.0181	-0.0181	4.5387	0.0001	4.5207
15.0000	15.0176	-0.0176	4.5370	0.0000	4.5195
15.0000	15.0171	-0.0171	4.5353	0.0000	4.5183
15.0000	15.0166	-0.0166	4.5336	0.0000	4.5171
15.0000	15.0161	-0.0161	4.5320	0.0000	4.5160
15.0000	15.0156	-0.0156	4.5305	0.0000	4.5149
15.0000	15.0151	-0.0151	4.5289	0.0000	4.5139
15.0000	15.0147	-0.0147	4.5275	0.0000	4.5129
15.0000	15.0142	-0.0142	4.5261	0.0000	4.5119
15.0000	15.0137	-0.0137	4.5247	0.0000	4.5110
15.0000	15.0133	-0.0133	4.5233	0.0000	4.5101
15.0000	15.0128	-0.0128	4.5221	0.0000	4.5093
15.0000	15.0124	-0.0124	4.5208	0.0000	4.5085
15.0000	15.0120	-0.0120	4.5196	0.0000	4.5077
15.0000	15.0115	-0.0115	4.5185	0.0000	4.5070
15.0000	15.0111	-0.0111	4.5174	0.0000	4.5063
15.0000	15.0107	-0.0107	4.5163	0.0000	4.5057
15.0000	15.0102	-0.0102	4.5153	0.0000	4.5051
15.0000	15.0098	-0.0098	4.5143	0.0000	4.5045
15.0000	15.0094	-0.0094	4.5134	0.0000	4.5040
15.0000	15.0090	-0.0090	4.5125	0.0000	4.5035
15.0000	15.0086	-0.0086	4.5116	0.0000	4.5030
15.0000	15.0082	-0.0082	4.5108	0.0000	4.5026
15.0000	15.0079	-0.0079	4.5100	0.0000	4.5022
15.0000	15.0075	-0.0075	4.5092	0.0000	4.5018
15.0000	15.0071	-0.0071	4.5085	0.0000	4.5015
15.0000	15.0067	-0.0067	4.5078	0.0000	4.5011
15.0000	15.0064	-0.0064	4.5072	0.0000	4.5009
15.0000	15.0060	-0.0060	4.5066	0.0000	4.5006
